,pokedex_number,name,german_name,japanese_name,is_generation_1,is_generation_2,is_generation_3,is_generation_4,is_generation_5,is_generation_6,is_generation_7,is_generation_8,status,species,types,height,weight,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,growth_rate,egg_types,percentage_male,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
351,292,Shedinja,Ninjatom,ヌケニン (Nukenin),False,False,True,False,False,False,False,False,Normal,Shed Pokémon,"Bug, Ghost",2'07'',2.65 lbs,1,Wonder Guard,,,236,1,90,45,30,30,40,45.0,70.0,83.0,Erratic,Mineral,,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
352,293,Whismur,Flurmel,ゴニョニョ (Gonyonyo),False,False,True,False,False,False,False,False,Normal,Whisper Pokémon,Normal,2'00'',35.94 lbs,2,Soundproof,,Rattled,240,64,51,23,51,23,28,190.0,70.0,48.0,Medium Slow,"Field, Monster",50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
353,294,Loudred,Krakeelo,ドゴーム (Dogohmb),False,False,True,False,False,False,False,False,Normal,Big Voice Pokémon,Normal,3'03'',89.29 lbs,2,Soundproof,,Scrappy,360,84,71,43,71,43,48,120.0,70.0,126.0,Medium Slow,"Field, Monster",50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
354,295,Exploud,Krawumms,バクオング (Bakuong),False,False,True,False,False,False,False,False,Normal,Loud Noise Pokémon,Normal,4'11'',185.19 lbs,2,Soundproof,,Scrappy,490,104,91,63,91,73,68,45.0,70.0,221.0,Medium Slow,"Field, Monster",50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
355,296,Makuhita,Makuhita,マクノシタ (Makunoshita),False,False,True,False,False,False,False,False,Normal,Guts Pokémon,Fighting,3'03'',190.48 lbs,3,Thick Fat,Guts,Sheer Force,237,72,60,30,20,30,25,180.0,70.0,47.0,Fluctuating,Human-Like,75.0,20.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
356,297,Hariyama,Hariyama,ハリテヤマ (Hariteyama),False,False,True,False,False,False,False,False,Normal,Arm Thrust Pokémon,Fighting,7'07'',559.53 lbs,3,Thick Fat,Guts,Sheer Force,474,144,120,60,40,60,50,200.0,70.0,166.0,Fluctuating,Human-Like,75.0,20.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
357,298,Azurill,Azurill,ルリリ (Ruriri),False,False,True,False,False,False,False,False,Normal,Polka Dot Pokémon,"Normal, Fairy",0'08'',4.41 lbs,3,Thick Fat,Huge Power,Sap Sipper,190,50,20,40,20,40,20,150.0,70.0,38.0,Fast,Undiscovered,25.0,10.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,2.0,1.0
358,299,Nosepass,Nasgnet,ノズパス (Nosepass),False,False,True,False,False,False,False,False,Normal,Compass Pokémon,Rock,3'03'',213.85 lbs,3,Sturdy,Magnet Pull,Sand Force,375,30,45,135,45,90,30,255.0,70.0,75.0,Medium Fast,Mineral,50.0,20.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
359,300,Skitty,Eneco,エネコ (Eneco),False,False,True,False,False,False,False,False,Normal,Kitten Pokémon,Normal,2'00'',24.25 lbs,3,Cute Charm,Normalize,Wonder Skin,260,50,45,45,35,35,50,255.0,70.0,52.0,Fast,"Fairy, Field",25.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
360,301,Delcatty,Enekoro,エネコロロ (Enekororo),False,False,True,False,False,False,False,False,Normal,Prim Pokémon,Normal,3'07'',71.87 lbs,3,Cute Charm,Normalize,Wonder Skin,400,70,65,65,55,55,90,60.0,70.0,140.0,Fast,"Fairy, Field",25.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
361,302,Sableye,Zobiris,ヤミラミ (Yamirami),False,False,True,False,False,False,False,False,Normal,Darkness Pokémon,"Dark, Ghost",1'08'',24.25 lbs,3,Keen Eye,Stall,Prankster,380,50,75,75,65,65,50,45.0,35.0,133.0,Medium Slow,Human-Like,50.0,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
362,302,Mega Sableye,Zobiris,ヤミラミ (Yamirami),False,False,True,False,False,False,False,False,Normal,Darkness Pokémon,"Dark, Ghost",1'08'',354.94 lbs,1,Magic Bounce,,,480,50,85,125,85,115,20,45.0,35.0,168.0,Medium Slow,Human-Like,50.0,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
363,303,Mawile,Flunkifer,クチート (Kucheat),False,False,True,False,False,False,False,False,Normal,Deceiver Pokémon,"Steel, Fairy",2'00'',25.35 lbs,3,Hyper Cutter,Intimidate,Sheer Force,380,50,85,85,55,55,50,45.0,70.0,133.0,Fast,"Fairy, Field",50.0,20.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
364,303,Mega Mawile,Flunkifer,クチート (Kucheat),False,False,True,False,False,False,False,False,Normal,Deceiver Pokémon,"Steel, Fairy",3'03'',51.81 lbs,1,Huge Power,,,480,50,105,125,55,95,50,45.0,70.0,168.0,Fast,"Fairy, Field",50.0,20.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
365,304,Aron,Stollunior,ココドラ (Cokodora),False,False,True,False,False,False,False,False,Normal,Iron Armor Pokémon,"Steel, Rock",1'04'',132.28 lbs,3,Sturdy,Rock Head,Heavy Metal,330,50,70,100,40,40,30,180.0,35.0,66.0,Slow,Monster,50.0,35.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
366,305,Lairon,Stollrak,コドラ (Kodora),False,False,True,False,False,False,False,False,Normal,Iron Armor Pokémon,"Steel, Rock",2'11'',264.55 lbs,3,Sturdy,Rock Head,Heavy Metal,430,60,90,140,50,50,40,90.0,35.0,151.0,Slow,Monster,50.0,35.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
367,306,Aggron,Stolloss,ボスゴドラ (Bossgodora),False,False,True,False,False,False,False,False,Normal,Iron Armor Pokémon,"Steel, Rock",6'11'',793.66 lbs,3,Sturdy,Rock Head,Heavy Metal,530,70,110,180,60,60,50,45.0,35.0,239.0,Slow,Monster,50.0,35.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
368,306,Mega Aggron,Stolloss,ボスゴドラ (Bossgodora),False,False,True,False,False,False,False,False,Normal,Iron Armor Pokémon,Steel,7'03'',870.83 lbs,1,Filter,,,630,70,140,230,60,80,50,45.0,35.0,284.0,Slow,Monster,50.0,35.0,0.5,1.5,1.0,1.0,0.5,0.5,1.5,0.0,1.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
369,307,Meditite,Meditie,アサナン (Asanan),False,False,True,False,False,False,False,False,Normal,Meditate Pokémon,"Fighting, Psychic",2'00'',24.69 lbs,2,Pure Power,,Telepathy,280,30,40,55,40,55,60,180.0,70.0,56.0,Medium Fast,Human-Like,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0
370,308,Medicham,Meditalis,チャーレム (Charem),False,False,True,False,False,False,False,False,Normal,Meditate Pokémon,"Fighting, Psychic",4'03'',69.45 lbs,2,Pure Power,,Telepathy,410,60,60,75,60,75,80,90.0,70.0,144.0,Medium Fast,Human-Like,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0
371,308,Mega Medicham,Meditalis,チャーレム (Charem),False,False,True,False,False,False,False,False,Normal,Meditate Pokémon,"Fighting, Psychic",4'03'',69.45 lbs,1,Pure Power,,,510,60,100,85,80,85,100,90.0,70.0,179.0,Medium Fast,Human-Like,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0
372,309,Electrike,Frizelbliz,ラクライ (Rakurai),False,False,True,False,False,False,False,False,Normal,Lightning Pokémon,Electric,2'00'',33.51 lbs,3,Static,Lightning Rod,Minus,295,40,45,40,65,40,65,120.0,70.0,59.0,Slow,Field,50.0,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
373,310,Manectric,Voltenso,ライボルト (Livolt),False,False,True,False,False,False,False,False,Normal,Discharge Pokémon,Electric,4'11'',88.63 lbs,3,Static,Lightning Rod,Minus,475,70,75,60,105,60,105,45.0,70.0,166.0,Slow,Field,50.0,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
374,310,Mega Manectric,Voltenso,ライボルト (Livolt),False,False,True,False,False,False,False,False,Normal,Discharge Pokémon,Electric,5'11'',97.0 lbs,1,Intimidate,,,575,70,75,80,135,80,135,45.0,70.0,201.0,Slow,Field,50.0,20.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
375,311,Plusle,Plusle,プラスル (Prasle),False,False,True,False,False,False,False,False,Normal,Cheering Pokémon,Electric,1'04'',9.26 lbs,2,Plus,,Lightning Rod,405,60,50,40,85,75,95,200.0,70.0,142.0,Medium Fast,Fairy,50.0,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
376,312,Minun,Minun,マイナン (Minun),False,False,True,False,False,False,False,False,Normal,Cheering Pokémon,Electric,1'04'',9.26 lbs,2,Minus,,Volt Absorb,405,60,40,50,75,85,95,200.0,70.0,142.0,Medium Fast,Fairy,50.0,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
377,313,Volbeat,Volbeat,バルビート (Barubeat),False,False,True,False,False,False,False,False,Normal,Firefly Pokémon,Bug,2'04'',39.02 lbs,3,Illuminate,Swarm,Prankster,430,65,73,75,47,85,85,150.0,70.0,151.0,Erratic,"Bug, Human-Like",100.0,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
378,314,Illumise,Illumise,イルミーゼ (Illumise),False,False,True,False,False,False,False,False,Normal,Firefly Pokémon,Bug,2'00'',39.02 lbs,3,Oblivious,Tinted Lens,Prankster,430,65,47,75,73,85,85,150.0,70.0,151.0,Fluctuating,"Bug, Human-Like",0.0,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
379,315,Roselia,Roselia,ロゼリア (Roselia),False,False,True,False,False,False,False,False,Normal,Thorn Pokémon,"Grass, Poison",1'00'',4.41 lbs,3,Natural Cure,Poison Point,Leaf Guard,400,50,60,45,100,80,65,150.0,70.0,140.0,Medium Slow,"Fairy, Grass",50.0,20.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
380,316,Gulpin,Schluppuck,ゴクリン (Gokulin),False,False,True,False,False,False,False,False,Normal,Stomach Pokémon,Poison,1'04'',22.71 lbs,3,Liquid Ooze,Sticky Hold,Gluttony,302,70,43,53,43,53,40,225.0,70.0,60.0,Fluctuating,Amorphous,50.0,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
381,317,Swalot,Schlukwech,マルノーム (Marunoom),False,False,True,False,False,False,False,False,Normal,Poison Bag Pokémon,Poison,5'07'',176.37 lbs,3,Liquid Ooze,Sticky Hold,Gluttony,467,100,73,83,73,83,55,75.0,70.0,163.0,Fluctuating,Amorphous,50.0,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
382,318,Carvanha,Kanivanha,キバニア (Kibanha),False,False,True,False,False,False,False,False,Normal,Savage Pokémon,"Water, Dark",2'07'',45.86 lbs,2,Rough Skin,,Speed Boost,305,45,90,20,65,20,65,225.0,35.0,61.0,Slow,Water 2,50.0,20.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
383,319,Sharpedo,Tohaido,サメハダー (Samehader),False,False,True,False,False,False,False,False,Normal,Brutal Pokémon,"Water, Dark",5'11'',195.77 lbs,2,Rough Skin,,Speed Boost,460,70,120,40,95,40,95,60.0,35.0,161.0,Slow,Water 2,50.0,20.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
384,319,Mega Sharpedo,Tohaido,サメハダー (Samehader),False,False,True,False,False,False,False,False,Normal,Brutal Pokémon,"Water, Dark",8'02'',287.26 lbs,1,Strong Jaw,,,560,70,140,70,110,65,105,60.0,35.0,196.0,Slow,Water 2,50.0,20.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
385,320,Wailmer,Wailmer,ホエルコ (Hoeruko),False,False,True,False,False,False,False,False,Normal,Ball Whale Pokémon,Water,6'07'',286.6 lbs,3,Water Veil,Oblivious,Pressure,400,130,70,35,70,35,60,125.0,70.0,80.0,Fluctuating,"Field, Water 2",50.0,40.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
386,321,Wailord,Wailord,ホエルオー (Whaloh),False,False,True,False,False,False,False,False,Normal,Float Whale Pokémon,Water,47'07'',877.44 lbs,3,Water Veil,Oblivious,Pressure,500,170,90,45,90,45,60,60.0,70.0,175.0,Fluctuating,"Field, Water 2",50.0,40.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
387,322,Numel,Camaub,ドンメル (Donmel),False,False,True,False,False,False,False,False,Normal,Numb Pokémon,"Fire, Ground",2'04'',52.91 lbs,3,Oblivious,Simple,Own Tempo,305,60,60,40,65,45,35,255.0,70.0,61.0,Medium Fast,Field,50.0,20.0,1.0,0.5,4.0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
388,323,Camerupt,Camerupt,バクーダ (Bakuuda),False,False,True,False,False,False,False,False,Normal,Eruption Pokémon,"Fire, Ground",6'03'',485.02 lbs,3,Magma Armor,Solid Rock,Anger Point,460,70,100,70,105,75,40,150.0,70.0,161.0,Medium Fast,Field,50.0,20.0,1.0,0.5,4.0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
389,323,Mega Camerupt,Camerupt,バクーダ (Bakuuda),False,False,True,False,False,False,False,False,Normal,Eruption Pokémon,"Fire, Ground",8'02'',706.58 lbs,1,Sheer Force,,,560,70,120,100,145,105,20,150.0,70.0,196.0,Medium Fast,Field,50.0,20.0,1.0,0.5,3.0,0.0,1.0,1.0,1.0,0.5,1.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
390,324,Torkoal,Qurtel,コータス (Cotoise),False,False,True,False,False,False,False,False,Normal,Coal Pokémon,Fire,1'08'',177.25 lbs,3,White Smoke,Drought,Shell Armor,470,70,85,140,85,70,20,90.0,70.0,165.0,Medium Fast,Field,50.0,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
391,325,Spoink,Spoink,バネブー (Baneboo),False,False,True,False,False,False,False,False,Normal,Bounce Pokémon,Psychic,2'04'',67.46 lbs,3,Thick Fat,Own Tempo,Gluttony,330,60,25,35,70,80,60,255.0,70.0,66.0,Fast,Field,50.0,20.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
392,326,Grumpig,Groink,ブーピッグ (Boopig),False,False,True,False,False,False,False,False,Normal,Manipulate Pokémon,Psychic,2'11'',157.63 lbs,3,Thick Fat,Own Tempo,Gluttony,470,80,45,65,90,110,80,60.0,70.0,165.0,Fast,Field,50.0,20.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
393,327,Spinda,Pandir,パッチール (Patcheel),False,False,True,False,False,False,False,False,Normal,Spot Panda Pokémon,Normal,3'07'',11.02 lbs,3,Own Tempo,Tangled Feet,Contrary,360,60,60,60,60,60,60,255.0,70.0,126.0,Fast,"Field, Human-Like",50.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
394,328,Trapinch,Knacklion,ナックラー (Nuckrar),False,False,True,False,False,False,False,False,Normal,Ant Pit Pokémon,Ground,2'04'',33.07 lbs,3,Hyper Cutter,Arena Trap,Sheer Force,290,45,100,45,45,45,10,255.0,70.0,58.0,Medium Slow,"Bug, Dragon",50.0,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
395,329,Vibrava,Vibrava,ビブラーバ (Vibrava),False,False,True,False,False,False,False,False,Normal,Vibration Pokémon,"Ground, Dragon",3'07'',33.73 lbs,1,Levitate,,,340,50,70,50,50,50,70,120.0,70.0,119.0,Medium Slow,"Bug, Dragon",50.0,20.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
396,330,Flygon,Libelldra,フライゴン (Flygon),False,False,True,False,False,False,False,False,Normal,Mystic Pokémon,"Ground, Dragon",6'07'',180.78 lbs,1,Levitate,,,520,80,100,80,80,80,100,45.0,70.0,234.0,Medium Slow,"Bug, Dragon",50.0,20.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
397,331,Cacnea,Tuska,サボネア (Sabonea),False,False,True,False,False,False,False,False,Normal,Cactus Pokémon,Grass,1'04'',113.1 lbs,2,Sand Veil,,Water Absorb,335,50,85,40,85,40,35,190.0,35.0,67.0,Medium Slow,"Grass, Human-Like",50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
398,332,Cacturne,Noktuska,ノクタス (Noctus),False,False,True,False,False,False,False,False,Normal,Scarecrow Pokémon,"Grass, Dark",4'03'',170.64 lbs,2,Sand Veil,,Water Absorb,475,70,115,60,115,60,55,60.0,35.0,166.0,Medium Slow,"Grass, Human-Like",50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0
399,333,Swablu,Wablu,チルット (Tyltto),False,False,True,False,False,False,False,False,Normal,Cotton Bird Pokémon,"Normal, Flying",1'04'',2.65 lbs,2,Natural Cure,,Cloud Nine,310,45,40,60,40,75,50,255.0,70.0,62.0,Erratic,"Dragon, Flying",50.0,20.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
400,334,Altaria,Altaria,チルタリス (Tyltalis),False,False,True,False,False,False,False,False,Normal,Humming Pokémon,"Dragon, Flying",3'07'',45.42 lbs,2,Natural Cure,,Cloud Nine,490,75,70,90,70,105,80,45.0,70.0,172.0,Erratic,"Dragon, Flying",50.0,20.0,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
401,334,Mega Altaria,Altaria,チルタリス (Tyltalis),False,False,True,False,False,False,False,False,Normal,Humming Pokémon,"Dragon, Fairy",4'11'',45.42 lbs,1,Pixilate,,,590,75,110,110,110,105,80,45.0,70.0,207.0,Erratic,"Dragon, Flying",50.0,20.0,1.0,0.5,0.5,0.5,0.5,2.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,2.0
402,335,Zangoose,Sengo,ザングース (Zangoose),False,False,True,False,False,False,False,False,Normal,Cat Ferret Pokémon,Normal,4'03'',88.85 lbs,2,Immunity,,Toxic Boost,458,73,115,60,60,60,90,90.0,70.0,160.0,Erratic,Field,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
403,336,Seviper,Vipitis,ハブネーク (Habunake),False,False,True,False,False,False,False,False,Normal,Fang Snake Pokémon,Poison,8'10'',115.74 lbs,2,Shed Skin,,Infiltrator,458,73,100,60,100,60,65,90.0,70.0,160.0,Fluctuating,"Dragon, Field",50.0,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
404,337,Lunatone,Lunastein,ルナトーン (Lunatone),False,False,True,False,False,False,False,False,Normal,Meteorite Pokémon,"Rock, Psychic",3'03'',370.38 lbs,1,Levitate,,,460,90,55,65,95,85,70,45.0,70.0,161.0,Fast,Mineral,,25.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,2.0,1.0
405,338,Solrock,Sonnfel,ソルロック (Solrock),False,False,True,False,False,False,False,False,Normal,Meteorite Pokémon,"Rock, Psychic",3'11'',339.51 lbs,1,Levitate,,,460,90,95,85,55,65,70,45.0,70.0,161.0,Fast,Mineral,,25.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,2.0,1.0
406,339,Barboach,Schmerbe,ドジョッチ (Dojoach),False,False,True,False,False,False,False,False,Normal,Whiskers Pokémon,"Water, Ground",1'04'',4.19 lbs,3,Oblivious,Anticipation,Hydration,288,50,48,43,46,41,60,190.0,70.0,58.0,Medium Fast,Water 2,50.0,20.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
407,340,Whiscash,Welsar,ナマズン (Namazun),False,False,True,False,False,False,False,False,Normal,Whiskers Pokémon,"Water, Ground",2'11'',52.03 lbs,3,Oblivious,Anticipation,Hydration,468,110,78,73,76,71,60,75.0,70.0,164.0,Medium Fast,Water 2,50.0,20.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
408,341,Corphish,Krebscorps,ヘイガニ (Heigani),False,False,True,False,False,False,False,False,Normal,Ruffian Pokémon,Water,2'00'',25.35 lbs,3,Hyper Cutter,Shell Armor,Adaptability,308,43,80,65,50,35,35,205.0,70.0,62.0,Fluctuating,"Water 1, Water 3",50.0,15.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
409,342,Crawdaunt,Krebutack,シザリガー (Shizariger),False,False,True,False,False,False,False,False,Normal,Rogue Pokémon,"Water, Dark",3'07'',72.31 lbs,3,Hyper Cutter,Shell Armor,Adaptability,468,63,120,85,90,55,55,155.0,70.0,164.0,Fluctuating,"Water 1, Water 3",50.0,15.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
410,343,Baltoy,Puppance,ヤジロン (Yajilon),False,False,True,False,False,False,False,False,Normal,Clay Doll Pokémon,"Ground, Psychic",1'08'',47.4 lbs,1,Levitate,,,300,40,40,55,40,70,55,255.0,70.0,60.0,Medium Fast,Mineral,,20.0,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0,1.0
411,344,Claydol,Lepumentas,ネンドール (Nendoll),False,False,True,False,False,False,False,False,Normal,Clay Doll Pokémon,"Ground, Psychic",4'11'',238.1 lbs,1,Levitate,,,500,60,70,105,70,120,75,90.0,70.0,175.0,Medium Fast,Mineral,,20.0,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0,1.0
412,345,Lileep,Liliep,リリーラ (Lilyla),False,False,True,False,False,False,False,False,Normal,Sea Lily Pokémon,"Rock, Grass",3'03'',52.47 lbs,2,Suction Cups,,Storm Drain,355,66,41,77,61,87,23,45.0,70.0,71.0,Erratic,Water 3,87.5,30.0,0.5,1.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
413,346,Cradily,Wielie,ユレイドル (Yuradle),False,False,True,False,False,False,False,False,Normal,Barnacle Pokémon,"Rock, Grass",4'11'',133.16 lbs,2,Suction Cups,,Storm Drain,495,86,81,97,81,107,43,45.0,70.0,173.0,Erratic,Water 3,87.5,30.0,0.5,1.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
414,347,Anorith,Anorith,アノプス (Anopth),False,False,True,False,False,False,False,False,Normal,Old Shrimp Pokémon,"Rock, Bug",2'04'',27.56 lbs,2,Battle Armor,,Swift Swim,355,45,95,50,40,50,75,45.0,70.0,71.0,Erratic,Water 3,87.5,30.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
